id_hex,id_estab,total_2017,input_2017,total_2019,input_2019
89a8a06a033ffff,27289834000115,9,rais_2017,22,rais_2017
89a8a06a033ffff,27324707000100,2,rais_2017,,
89a8a06a033ffff,27355829000163,25,rais_2017,32,rais_2017
89a8a06a033ffff,27420941000130,5,rais_2017,7,rais_2017
89a8a06a033ffff,27445699000150,1,rais_2017,,
89a8a06a033ffff,27451629000104,5,rais_2017,,
89a8a06a033ffff,27452942000167,1,rais_2017,1,rais_2017
89a8a06a033ffff,27459325000193,,,1,new_estab_2019
89a8a06a033ffff,27505946000590,,,19,new_estab_2018
89a8a06a033ffff,27508530000100,2,rais_2017,2,rais_2017
89a8a06a033ffff,27508993000163,5,rais_2017,,
89a8a06a033ffff,27509660000159,1,rais_2017,,
89a8a06a033ffff,27585956000159,,,2,new_estab_2018
89a8a06a033ffff,27586304000139,1,rais_2017,1,rais_2017
89a8a06a033ffff,27654722000116,26,rais_2017,29,cep_changed_2019
89a8a06a033ffff,27676412000100,2,rais_2017,2,rais_2017
89a8a06a033ffff,27676965000155,4,rais_2017,,
89a8a06a033ffff,27722984000170,1,rais_2017,2,cep_changed_2019
89a8a06a033ffff,27735162000124,,,1,new_estab_2018
89a8a06a033ffff,27805944000192,1,rais_2017,1,rais_2017
89a8a06a033ffff,27806967000111,4,rais_2017,,
89a8a06a033ffff,27816589000157,1,rais_2017,,
89a8a06a033ffff,27823095000108,4,rais_2017,4,new_estab_2019
89a8a06a033ffff,27826807000134,10,rais_2017,10,rais_2017
89a8a06a033ffff,27827229000150,,,8,new_estab_2019
89a8a06a033ffff,27891035000114,3,rais_2017,1,rais_2017
89a8a06a033ffff,27901404000102,3,rais_2017,3,rais_2017
89a8a06a033ffff,27908094000158,2,rais_2017,1,rais_2017
89a8a06a033ffff,27908151000107,24,rais_2017,20,cep_changed_2019
89a8a06a033ffff,27937333000106,4,rais_2017,2,rais_2017
89a8a06a033ffff,27950314000101,,,15,new_estab_2018
89a8a06a033ffff,27986241000108,2,rais_2017,3,rais_2017
89a8a06a033ffff,27995056000180,2,rais_2017,6,rais_2017
89a8a06a033ffff,27995056000260,4,rais_2017,5,rais_2017
89a8a06a033ffff,28005122000190,265,rais_2017,283,rais_2017
89a8a06a033ffff,28008926000142,1,rais_2017,,
89a8a06a033ffff,28009561000170,9,rais_2017,10,rais_2017
89a8a06a033ffff,28010775000167,1,rais_2017,,
89a8a06a033ffff,28055672000113,1,rais_2017,1,cep_changed_2019
89a8a06a033ffff,28092603000180,1,rais_2017,1,rais_2017
89a8a06a033ffff,28141830000158,,,2,new_estab_2018
89a8a06a033ffff,28152684001480,21,rais_2017,,
89a8a06a033ffff,28154680000206,10,rais_2017,7,cep_changed_2019
89a8a06a033ffff,28174458000186,1,rais_2017,2,rais_2017
89a8a06a033ffff,28290826000151,1,rais_2017,1,cep_changed_2018
89a8a06a033ffff,28292985000276,3,rais_2017,3,cep_changed_2019
89a8a06a033ffff,28299246000125,1,rais_2017,1,rais_2017
89a8a06a033ffff,28358376700189,,,26,new_estab_2018
89a8a06a033ffff,28358943000100,11,rais_2017,,
89a8a06a033ffff,28375195000173,1,rais_2017,,
89a8a06a033ffff,28381762000102,2,rais_2017,,
89a8a06a033ffff,28447464000160,85,rais_2017,88,rais_2017
89a8a06a033ffff,28484808000100,,,2,new_estab_2019
89a8a06a033ffff,28500320000120,10,rais_2017,8,rais_2017
89a8a06a033ffff,28501590000155,2,rais_2017,5,rais_2017
89a8a06a033ffff,28515131000120,,,25,new_estab_2019
89a8a06a033ffff,28571476000100,,,5,new_estab_2018
89a8a06a033ffff,28606001000101,,,10,new_estab_2018
89a8a06a033ffff,28628532000197,,,30,new_estab_2018
89a8a06a033ffff,28638393000182,82,rais_2017,61,rais_2017
89a8a06a033ffff,28639385000150,5,rais_2017,14,rais_2017
89a8a06a033ffff,28685343000156,,,2,new_estab_2019
89a8a06a033ffff,28690121000121,1,rais_2017,,
89a8a06a033ffff,28712420000110,2,rais_2017,1,rais_2017
89a8a06a033ffff,28713998000190,85,rais_2017,88,rais_2017
89a8a06a033ffff,28714517000161,7,rais_2017,8,rais_2017
89a8a06a033ffff,28716108000102,17,rais_2017,18,rais_2017
89a8a06a033ffff,28718146000196,8,rais_2017,7,rais_2017
89a8a06a033ffff,28718286000164,12,rais_2017,5,rais_2017
89a8a06a033ffff,28731341000156,,,1,new_estab_2019
89a8a06a033ffff,28770749000137,,,52,cep_changed_2019
89a8a06a033ffff,28777864000133,,,1,new_estab_2018
89a8a06a033ffff,28820633000165,,,2,new_estab_2018
89a8a06a033ffff,28823181000175,7,rais_2017,6,rais_2017
89a8a06a033ffff,28843928000157,9,rais_2017,8,rais_2017
89a8a06a033ffff,28859662000130,,,1,new_estab_2018
89a8a06a033ffff,28916720000110,,,11,new_estab_2019
89a8a06a033ffff,28925819000189,1,rais_2017,,
89a8a06a033ffff,28942081000168,,,1,new_estab_2019
89a8a06a033ffff,29013471000116,19,rais_2017,15,rais_2017
89a8a06a033ffff,29027315000104,2,rais_2017,,
89a8a06a033ffff,29101029000141,8,rais_2017,7,rais_2017
89a8a06a033ffff,29119427000195,1,rais_2017,,
89a8a06a033ffff,29119468000181,39,rais_2017,33,rais_2017
89a8a06a033ffff,29119575000100,27,rais_2017,29,rais_2017
89a8a06a033ffff,29166568000169,7,rais_2017,7,rais_2017
89a8a06a033ffff,29167467000102,7,rais_2017,7,rais_2017
89a8a06a033ffff,29168408000159,,,1,new_estab_2018
89a8a06a033ffff,29169539000150,6,rais_2017,6,rais_2017
89a8a06a033ffff,29169562000145,6,rais_2017,3,rais_2017
89a8a06a033ffff,29182631000150,5,rais_2017,5,cep_changed_2019
89a8a06a033ffff,29182649000152,1,rais_2017,,
89a8a06a033ffff,29182912000103,3,rais_2017,,
89a8a06a033ffff,29184470000134,3,rais_2017,3,rais_2017
89a8a06a033ffff,29185386000135,11,rais_2017,11,rais_2017
89a8a06a033ffff,29185550000104,20,rais_2017,30,rais_2017
89a8a06a033ffff,29186061000177,8,rais_2017,8,rais_2017
89a8a06a033ffff,29186095000161,8,rais_2017,7,rais_2017
89a8a06a033ffff,29219814000101,,,4,new_estab_2018
89a8a06a033ffff,29219814000284,,,2,new_estab_2019
89a8a06a033ffff,29269180000193,1,rais_2017,1,rais_2017
89a8a06a033ffff,29272049000185,,,1,new_estab_2018
89a8a06a033ffff,29300887000115,,,45,new_estab_2018
89a8a06a033ffff,29309127000411,45,rais_2017,32,rais_2017
89a8a06a033ffff,29316059000175,,,4,new_estab_2018
89a8a06a033ffff,29319609000100,,,15,new_estab_2019
89a8a06a033ffff,29325190000107,,,1,new_estab_2018
89a8a06a033ffff,29344504000100,2,rais_2017,30,rais_2017
89a8a06a033ffff,29351350000184,2,rais_2017,,
89a8a06a033ffff,29357951000102,4,rais_2017,3,rais_2017
89a8a06a033ffff,29376525000108,,,1,new_estab_2019
89a8a06a033ffff,29405420000130,6,rais_2017,6,rais_2017
89a8a06a033ffff,29407145000193,9,rais_2017,9,rais_2017
89a8a06a033ffff,29410701000180,1,rais_2017,1,rais_2017
89a8a06a033ffff,29415783000156,2,rais_2017,,
89a8a06a033ffff,29416328000418,4,rais_2017,4,rais_2017
89a8a06a033ffff,29416765000199,58,rais_2017,43,rais_2017
89a8a06a033ffff,29417805000117,1,rais_2017,1,rais_2017
89a8a06a033ffff,29419203000107,,,21,new_estab_2019
89a8a06a033ffff,29419683000106,,,4,new_estab_2018
89a8a06a033ffff,29419736000180,9,rais_2017,8,rais_2017
89a8a06a033ffff,29443866000159,,,10,new_estab_2018
89a8a06a033ffff,29446849000175,,,14,new_estab_2018
89a8a06a033ffff,29479594000228,,,124,new_estab_2019
89a8a06a033ffff,29481244000115,,,2,new_estab_2019
89a8a06a033ffff,29491331000153,,,7,new_estab_2018
89a8a06a033ffff,29498326000172,1,rais_2017,,
89a8a06a033ffff,29505500000167,1,rais_2017,,
89a8a06a033ffff,29508132000100,3,rais_2017,3,rais_2017
89a8a06a033ffff,29544145000135,10,rais_2017,10,rais_2017
89a8a06a033ffff,29549912000107,2,rais_2017,,
89a8a06a033ffff,29554771000102,2,rais_2017,1,rais_2017
89a8a06a033ffff,29602117000127,3,rais_2017,1,rais_2017
89a8a06a033ffff,29812593000172,,,7,new_estab_2018
89a8a06a033ffff,29845329000135,,,1,new_estab_2019
89a8a06a033ffff,29857353000194,,,25,new_estab_2018
89a8a06a033ffff,29881671000190,,,4,new_estab_2018
89a8a06a033ffff,29955320000187,,,1,new_estab_2018
89a8a06a033ffff,29958022000140,6,rais_2017,5,rais_2017
89a8a06a033ffff,29983854000117,,,5,new_estab_2019
89a8a06a033ffff,29994266000189,47,rais_2017,41,rais_2017
89a8a06a033ffff,30006505000124,,,2,new_estab_2018
89a8a06a033ffff,30007289000131,,,10,new_estab_2018
89a8a06a033ffff,30009674001947,5,rais_2017,,
89a8a06a033ffff,30009674002323,4,rais_2017,,
89a8a06a033ffff,30026576000199,,,3,new_estab_2018
89a8a06a033ffff,30030571000130,5,rais_2017,5,rais_2017
89a8a06a033ffff,30032502000165,3,rais_2017,,
89a8a06a033ffff,30051924000188,12,rais_2017,16,rais_2017
89a8a06a033ffff,30067698000123,5,rais_2017,5,rais_2017
89a8a06a033ffff,30074546000158,2,rais_2017,,
89a8a06a033ffff,30081541000152,7,rais_2017,5,rais_2017
89a8a06a033ffff,30088322000103,25,rais_2017,24,rais_2017
89a8a06a033ffff,30097257000174,3,rais_2017,3,rais_2017
89a8a06a033ffff,30101026000197,3,rais_2017,3,cep_changed_2018
89a8a06a033ffff,30127260000193,4,rais_2017,5,rais_2017
89a8a06a033ffff,30142339000193,,,6,new_estab_2018
89a8a06a033ffff,30143575000124,,,10,cep_changed_2019
89a8a06a033ffff,30161814000179,241,rais_2017,260,rais_2017
89a8a06a033ffff,30190285000131,,,5,new_estab_2018
89a8a06a033ffff,30217659000165,,,3,new_estab_2018
89a8a06a033ffff,30223830000149,,,35,new_estab_2018
89a8a06a033ffff,30258057000156,38,rais_2017,34,rais_2017
89a8a06a033ffff,30261424000170,1,rais_2017,,
89a8a06a033ffff,30263167000106,,,35,new_estab_2018
89a8a06a033ffff,30267876000321,4,rais_2017,2,rais_2017
89a8a06a033ffff,30267876007415,10,rais_2017,12,rais_2017
89a8a06a033ffff,30285627000105,,,8,new_estab_2018
89a8a06a033ffff,30298632000144,2,rais_2017,2,rais_2017
89a8a06a033ffff,30339597000164,,,3,new_estab_2019
89a8a06a033ffff,30344831000141,,,29,new_estab_2018
89a8a06a033ffff,30366783000192,,,3,new_estab_2019
89a8a06a033ffff,30394801000140,,,1,new_estab_2018
89a8a06a033ffff,30425978000166,,,2,new_estab_2018
89a8a06a033ffff,30455562000190,4,rais_2017,,
89a8a06a033ffff,30459697000124,1,rais_2017,1,rais_2017
89a8a06a033ffff,30483713000114,3,rais_2017,,
89a8a06a033ffff,30518712000168,,,12,new_estab_2018
89a8a06a033ffff,30519326000190,2,rais_2017,,
89a8a06a033ffff,30535017000104,3,rais_2017,3,rais_2017
89a8a06a033ffff,30605757000170,,,1,new_estab_2019
89a8a06a033ffff,30608659000196,,,1,new_estab_2019
89a8a06a033ffff,30621141000192,,,3,new_estab_2018
89a8a06a033ffff,30651947000123,2,rais_2017,1,rais_2017
89a8a06a033ffff,30660235000170,,,4,new_estab_2019
89a8a06a033ffff,30668258000121,,,1,new_estab_2018
89a8a06a033ffff,30688507000140,,,1,new_estab_2018
89a8a06a033ffff,30710421000177,,,5,new_estab_2018
89a8a06a033ffff,30722931000164,,,17,cep_changed_2019
89a8a06a033ffff,30734285000155,,,4,new_estab_2018
89a8a06a033ffff,30780217000122,,,1,new_estab_2019
89a8a06a033ffff,30805026000178,,,8,new_estab_2019
89a8a06a033ffff,30832786000174,36,rais_2017,25,rais_2017
89a8a06a033ffff,30835701000101,,,1,new_estab_2019
89a8a06a033ffff,30868129000187,11,rais_2017,8,rais_2017
89a8a06a033ffff,30874689000144,1,rais_2017,,
89a8a06a033ffff,30875884000199,45,rais_2017,23,rais_2017
89a8a06a033ffff,30892046004382,,,8,new_estab_2018
89a8a06a033ffff,30892624000121,5,rais_2017,1,rais_2017
89a8a06a033ffff,30895544000120,1,rais_2017,,
89a8a06a033ffff,30903199000129,3,rais_2017,,
89a8a06a033ffff,30909204000291,5,rais_2017,,
89a8a06a033ffff,30960335000112,,,63,new_estab_2018
89a8a06a033ffff,30998426000147,,,1,new_estab_2018
89a8a06a033ffff,31071951000185,,,5,new_estab_2018
89a8a06a033ffff,31111032000198,,,3,cep_changed_2018
89a8a06a033ffff,31134696000849,,,3,new_estab_2018
89a8a06a033ffff,31153125000185,3,rais_2017,,
89a8a06a033ffff,31201320000133,1,rais_2017,,
89a8a06a033ffff,31209828000188,66,rais_2017,78,rais_2017
89a8a06a033ffff,31241490000141,23,rais_2017,19,rais_2017
89a8a06a033ffff,31242217000131,1,rais_2017,,
89a8a06a033ffff,31243041000132,11,rais_2017,10,rais_2017
89a8a06a033ffff,31244536000186,1,rais_2017,1,rais_2017
89a8a06a033ffff,31245418000192,4,rais_2017,4,rais_2017
89a8a06a033ffff,31254922000159,,,3,new_estab_2019
89a8a06a033ffff,31312200000103,1,rais_2017,1,rais_2017
89a8a06a033ffff,31348881000160,,,20,cep_changed_2019
89a8a06a033ffff,31350663000160,61,rais_2017,102,rais_2017
89a8a06a033ffff,31353030000296,5,rais_2017,4,rais_2017
89a8a06a033ffff,31390461000141,18,rais_2017,25,rais_2017
89a8a06a033ffff,31432792000105,181,rais_2017,199,cep_changed_2018
89a8a06a033ffff,31455870000189,,,1,new_estab_2019
89a8a06a033ffff,31501599000170,,,1,new_estab_2019
89a8a06a033ffff,31509059000133,,,1,new_estab_2019
89a8a06a033ffff,31516586000175,4,rais_2017,3,cep_changed_2018
89a8a06a033ffff,31532653000145,,,8,new_estab_2018
89a8a06a033ffff,31546427000113,1,rais_2017,,
89a8a06a033ffff,31570766000135,,,2,new_estab_2019
89a8a06a033ffff,31602394000181,3,rais_2017,3,rais_2017
89a8a06a033ffff,31605892000188,33,rais_2017,21,rais_2017
89a8a06a033ffff,31605926000134,33,rais_2017,34,rais_2017
89a8a06a033ffff,31610090000166,1,rais_2017,2,rais_2017
89a8a06a033ffff,31612617000191,,,1,new_estab_2019
89a8a06a033ffff,31648140000102,3,rais_2017,2,rais_2017
89a8a06a033ffff,31686000000110,,,2,new_estab_2019
89a8a06a033ffff,31782050000100,,,2,new_estab_2019
89a8a06a033ffff,31783223000104,,,1,new_estab_2019
89a8a06a033ffff,31819200000102,,,7,new_estab_2019
89a8a06a033ffff,31899354000224,3,rais_2017,4,rais_2017
89a8a06a033ffff,31906654000374,1,rais_2017,,
89a8a06a033ffff,31910845000148,,,1,new_estab_2019
89a8a06a033ffff,31926967000122,2,rais_2017,1,rais_2017
89a8a06a033ffff,31930027000107,4,rais_2017,4,rais_2017
89a8a06a033ffff,31932072000109,10,rais_2017,7,rais_2017
89a8a06a033ffff,31932916000103,4,rais_2017,4,cep_changed_2019
89a8a06a033ffff,31936362000112,2,rais_2017,,
89a8a06a033ffff,31937832000162,11,rais_2017,8,cep_changed_2018
89a8a06a033ffff,32032378000163,,,13,new_estab_2019
89a8a06a033ffff,32069619000149,2,rais_2017,1,rais_2017
89a8a06a033ffff,32085045000100,8,rais_2017,8,rais_2017
89a8a06a033ffff,32088494000102,8,rais_2017,8,rais_2017
89a8a06a033ffff,32104770000170,1,rais_2017,1,rais_2017
89a8a06a033ffff,32112956000171,,,1,new_estab_2019
89a8a06a033ffff,32118622000105,14,rais_2017,24,rais_2017
89a8a06a033ffff,32183385000166,,,2,new_estab_2018
89a8a06a033ffff,32185480000107,251,rais_2017,522,rais_2017
89a8a06a033ffff,32196206000125,1,rais_2017,1,rais_2017
89a8a06a033ffff,32200081000160,7,rais_2017,8,cep_changed_2019
89a8a06a033ffff,32203010000110,1,rais_2017,,
89a8a06a033ffff,32203135000140,114,rais_2017,141,rais_2017
89a8a06a033ffff,32209850000190,9,rais_2017,8,rais_2017
89a8a06a033ffff,32217504000154,,,10,new_estab_2019
89a8a06a033ffff,32251399000170,37,rais_2017,3,rais_2017
89a8a06a033ffff,32266272000124,3,rais_2017,2,rais_2017
89a8a06a033ffff,32266975000152,20,rais_2017,17,rais_2017
89a8a06a033ffff,32267908000152,9,rais_2017,12,rais_2017
89a8a06a033ffff,32302143000144,3,rais_2017,3,rais_2017
89a8a06a033ffff,32302929000161,6,rais_2017,5,rais_2017
89a8a06a033ffff,32319650000190,,,13,new_estab_2019
89a8a06a033ffff,32322349000136,3,rais_2017,2,rais_2017
89a8a06a033ffff,32323552000127,1,rais_2017,1,rais_2017
89a8a06a033ffff,32326043000158,1,rais_2017,1,rais_2017
89a8a06a033ffff,32346736000102,8,rais_2017,7,cep_changed_2018
89a8a06a033ffff,32363772000184,6,rais_2017,6,rais_2017
89a8a06a033ffff,32366892000135,,,6,new_estab_2019
89a8a06a033ffff,32392352000126,,,2,new_estab_2019
89a8a06a033ffff,32406611000120,,,24,new_estab_2019
89a8a06a033ffff,32560584000146,,,1,new_estab_2019
89a8a06a033ffff,32583643000100,6,rais_2017,6,rais_2017
89a8a06a033ffff,32593741000110,2,rais_2017,2,rais_2017
89a8a06a033ffff,32719291000169,,,4,new_estab_2019
89a8a06a033ffff,32726558000145,,,5,new_estab_2019
89a8a06a033ffff,32744801000158,,,7,new_estab_2019
89a8a06a033ffff,32770503000132,,,1,new_estab_2019
89a8a06a033ffff,32892823000165,,,1,new_estab_2019
89a8a06a033ffff,32899380000134,,,1,new_estab_2019
89a8a06a033ffff,32904307000103,,,1,new_estab_2019
89a8a06a033ffff,32972785000312,,,3,new_estab_2019
89a8a06a033ffff,33000118030400,52,rais_2017,43,rais_2017
89a8a06a033ffff,33000162000189,,,12,new_estab_2019
89a8a06a033ffff,33004375000189,27,rais_2017,29,rais_2017
89a8a06a033ffff,33005216000107,3,rais_2017,2,rais_2017
89a8a06a033ffff,33014556131967,16,rais_2017,17,rais_2017
89a8a06a033ffff,33018754000128,,,15,new_estab_2019
89a8a06a033ffff,33022581000111,,,13,new_estab_2019
89a8a06a033ffff,33033879000127,3,rais_2017,3,rais_2017
89a8a06a033ffff,33036252001010,10,rais_2017,5,rais_2017
89a8a06a033ffff,33042151000242,8,rais_2017,4,rais_2017
89a8a06a033ffff,33047648000172,22,rais_2017,18,rais_2017
89a8a06a033ffff,33054115000118,96,rais_2017,92,cep_changed_2018
89a8a06a033ffff,33054800000659,7,rais_2017,6,rais_2017
89a8a06a033ffff,33060278000456,43,rais_2017,50,rais_2017
89a8a06a033ffff,33060302000961,10,rais_2017,8,rais_2017
89a8a06a033ffff,33065582000143,2,rais_2017,2,rais_2017
89a8a06a033ffff,33070301000140,27,rais_2017,22,rais_2017
89a8a06a033ffff,33072307000157,283,rais_2017,230,cep_changed_2019
89a8a06a033ffff,33075664000179,9,rais_2017,11,rais_2017
89a8a06a033ffff,33092008000184,18,rais_2017,15,rais_2017
89a8a06a033ffff,33101197000104,9,rais_2017,7,rais_2017
89a8a06a033ffff,33111881000177,1,rais_2017,,
89a8a06a033ffff,33113259000106,2,rais_2017,2,rais_2017
89a8a06a033ffff,33113895000120,5,rais_2017,5,rais_2017
89a8a06a033ffff,33120551000148,25,rais_2017,24,cep_changed_2019
89a8a06a033ffff,33131228000170,1,rais_2017,,
89a8a06a033ffff,33135171000187,,,6,new_estab_2019
89a8a06a033ffff,33161340000153,12,rais_2017,,
89a8a06a033ffff,33163924000168,11,rais_2017,9,cep_changed_2019
89a8a06a033ffff,33182767000138,1,rais_2017,1,cep_changed_2018
89a8a06a033ffff,33183658000135,1,rais_2017,,
89a8a06a033ffff,33203985000101,8,rais_2017,,
89a8a06a033ffff,33210758000103,4,rais_2017,3,rais_2017
89a8a06a033ffff,33212903000195,4,rais_2017,3,rais_2017
89a8a06a033ffff,33240768000191,,,14,new_estab_2019
89a8a06a033ffff,33240768000272,,,2,new_estab_2019
89a8a06a033ffff,33242793000104,2,rais_2017,1,rais_2017
89a8a06a033ffff,33254319007539,79,rais_2017,70,rais_2017
89a8a06a033ffff,33255928000176,2,rais_2017,,
89a8a06a033ffff,33257007000142,5,rais_2017,5,rais_2017
89a8a06a033ffff,33260985000143,16,rais_2017,21,rais_2017
89a8a06a033ffff,33262987000171,,,21,new_estab_2019
89a8a06a033ffff,33263666000191,1,rais_2017,1,rais_2017
89a8a06a033ffff,33266784000153,22,rais_2017,21,rais_2017
89a8a06a033ffff,33289067000147,19,rais_2017,17,rais_2017
89a8a06a033ffff,33300740000100,2,rais_2017,2,rais_2017
89a8a06a033ffff,33301250000110,1,rais_2017,,
89a8a06a033ffff,33331893000107,17,rais_2017,3,cep_changed_2019
89a8a06a033ffff,33331943000156,11,rais_2017,,
89a8a06a033ffff,33334608000101,5,rais_2017,7,cep_changed_2018
89a8a06a033ffff,33369646000108,17,rais_2017,9,rais_2017
89a8a06a033ffff,33398975001140,2,rais_2017,,
89a8a06a033ffff,33412271000103,4,rais_2017,3,rais_2017
89a8a06a033ffff,33412271000294,5,rais_2017,8,rais_2017
89a8a06a033ffff,33426610000100,4,rais_2017,2,rais_2017
89a8a06a033ffff,33429002000150,5,rais_2017,5,cep_changed_2019
89a8a06a033ffff,33429002000400,5,rais_2017,5,rais_2017
89a8a06a033ffff,33429002000745,1,rais_2017,1,rais_2017
89a8a06a033ffff,33438250020435,37,rais_2017,45,cep_changed_2019
89a8a06a033ffff,33439092000160,449,rais_2017,406,rais_2017
89a8a06a033ffff,33439985000105,24,rais_2017,19,rais_2017
89a8a06a033ffff,33448150000111,277,rais_2017,291,rais_2017
89a8a06a033ffff,33453309000196,12,rais_2017,8,rais_2017
89a8a06a033ffff,33456492000183,190,rais_2017,200,cep_changed_2019
89a8a06a033ffff,33460940002590,2,rais_2017,2,rais_2017
89a8a06a033ffff,33462040000104,,,2,new_estab_2019
89a8a06a033ffff,33462250000100,10,rais_2017,9,cep_changed_2019
89a8a06a033ffff,33474749000120,,,26,new_estab_2019
89a8a06a033ffff,33479023018712,4,rais_2017,,
89a8a06a033ffff,33486247000119,,,4,new_estab_2019
89a8a06a033ffff,33489469000195,36,rais_2017,32,rais_2017
89a8a06a033ffff,33492083000132,2,rais_2017,2,rais_2017
89a8a06a033ffff,33494640000154,,,4,new_estab_2019
89a8a06a033ffff,33499336000108,135,rais_2017,336,cep_changed_2018
89a8a06a033ffff,33516890000148,,,1,new_estab_2019
89a8a06a033ffff,33518129000145,,,8,new_estab_2019
89a8a06a033ffff,33520438000150,7,rais_2017,7,rais_2017
89a8a06a033ffff,33524854000126,,,3,new_estab_2019
89a8a06a033ffff,33562984000153,1,rais_2017,1,rais_2017
89a8a06a033ffff,33566902000149,9,rais_2017,7,rais_2017
89a8a06a033ffff,33568148000186,1,rais_2017,,
89a8a06a033ffff,33580028000102,8,rais_2017,,
89a8a06a033ffff,33593112000152,111,rais_2017,115,rais_2017
89a8a06a033ffff,33600180000100,4,rais_2017,4,rais_2017
89a8a06a033ffff,33609207000117,7,rais_2017,9,rais_2017
89a8a06a033ffff,33623174000160,2,rais_2017,2,cep_changed_2018
89a8a06a033ffff,33625914000105,4,rais_2017,4,rais_2017
89a8a06a033ffff,33633561000691,44,rais_2017,51,cep_changed_2018
89a8a06a033ffff,33634999001828,3,rais_2017,3,rais_2017
89a8a06a033ffff,33646134000133,2,rais_2017,,
89a8a06a033ffff,33652645000168,15,rais_2017,12,rais_2017
89a8a06a033ffff,33659327000129,84,rais_2017,75,rais_2017
89a8a06a033ffff,33681463000115,,,15,new_estab_2019
89a8a06a033ffff,33692880000163,24,rais_2017,21,rais_2017
89a8a06a033ffff,33700048000161,3,rais_2017,3,rais_2017
89a8a06a033ffff,33706813000150,2,rais_2017,1,rais_2017
89a8a06a033ffff,33709007000136,9,rais_2017,9,rais_2017
89a8a06a033ffff,33726647000154,2,rais_2017,2,cep_changed_2019
89a8a06a033ffff,33730052000172,,,2,new_estab_2019
89a8a06a033ffff,33736910000196,,,1,new_estab_2019
89a8a06a033ffff,33752734000186,2,rais_2017,2,cep_changed_2019
89a8a06a033ffff,33761826000122,18,rais_2017,12,cep_changed_2019
89a8a06a033ffff,33767492000528,2,rais_2017,2,rais_2017
89a8a06a033ffff,33822313000184,6,rais_2017,3,rais_2017
89a8a06a033ffff,33868654000190,183,rais_2017,175,rais_2017
89a8a06a033ffff,33900721000107,2,rais_2017,2,cep_changed_2018
89a8a06a033ffff,33953449000123,23,rais_2017,14,rais_2017
89a8a06a033ffff,33954256000197,13,rais_2017,3,rais_2017
89a8a06a033ffff,33966081000138,,,5,new_estab_2019
89a8a06a033ffff,33999418000103,2,rais_2017,1,rais_2017
89a8a06a033ffff,34018506000140,,,2,new_estab_2019
89a8a06a033ffff,34020529000199,2,rais_2017,1,rais_2017
89a8a06a033ffff,34031310000195,,,12,rais_2017
89a8a06a033ffff,34037093000140,3,rais_2017,,
89a8a06a033ffff,34050377000177,5,rais_2017,6,rais_2017
89a8a06a033ffff,34050823000143,1,rais_2017,1,rais_2017
89a8a06a033ffff,34050948000173,16,rais_2017,10,rais_2017
89a8a06a033ffff,34060996000142,32,rais_2017,,
89a8a06a033ffff,34065102000107,3,rais_2017,1,cep_changed_2018
89a8a06a033ffff,34066944000183,6,rais_2017,6,rais_2017
89a8a06a033ffff,34078584000130,2,rais_2017,,
89a8a06a033ffff,34090834000157,,,1,new_estab_2019
89a8a06a033ffff,34114611000344,1,rais_2017,1,new_estab_2019
89a8a06a033ffff,34135509000163,3,rais_2017,1,cep_changed_2019
89a8a06a033ffff,34145359000179,28,rais_2017,4,rais_2017
89a8a06a033ffff,34163329000195,4,rais_2017,3,rais_2017
89a8a06a033ffff,34166587000125,1,rais_2017,1,rais_2017
89a8a06a033ffff,34174896000147,557,rais_2017,713,rais_2017
89a8a06a033ffff,34176883000107,3,rais_2017,2,rais_2017
89a8a06a033ffff,34262873000194,4,rais_2017,2,cep_changed_2019
89a8a06a033ffff,34265884000128,17,rais_2017,13,rais_2017
89a8a06a033ffff,34269589000140,7,rais_2017,4,rais_2017
89a8a06a033ffff,34280265000102,,,1,new_estab_2019
89a8a06a033ffff,34294188000140,,,1,new_estab_2019
89a8a06a033ffff,34335602000111,,,26,new_estab_2019
89a8a06a033ffff,34639100000184,,,13,new_estab_2019
89a8a06a033ffff,34713085000177,,,20,new_estab_2019
89a8a06a033ffff,34718485000175,,,7,new_estab_2019
89a8a06a033ffff,34993026000108,,,4,new_estab_2019
89a8a06a033ffff,35082565000140,,,1,new_estab_2019
89a8a06a033ffff,35788793000130,7,rais_2017,5,rais_2017
89a8a06a033ffff,35788850000180,2,rais_2017,2,cep_changed_2018
89a8a06a033ffff,35789452000189,3,rais_2017,3,rais_2017
89a8a06a033ffff,35790070000175,48,rais_2017,47,rais_2017
89a8a06a033ffff,35791391000194,251,rais_2017,246,rais_2017
89a8a06a033ffff,35791516000186,8,rais_2017,7,rais_2017
89a8a06a033ffff,35796804000123,70,rais_2017,72,cep_changed_2018
89a8a06a033ffff,35807973000111,4,rais_2017,5,rais_2017
89a8a06a033ffff,35808302000175,3,rais_2017,1,rais_2017
89a8a06a033ffff,35810100000168,1,rais_2017,,
89a8a06a033ffff,35811942000134,1,rais_2017,1,rais_2017
89a8a06a033ffff,35812502000100,2,rais_2017,2,rais_2017
89a8a06a033ffff,35812973000100,11,rais_2017,12,rais_2017
89a8a06a033ffff,35813658000105,14,rais_2017,14,rais_2017
89a8a06a033ffff,35815869000179,1,rais_2017,1,rais_2017
89a8a06a033ffff,35839711000139,1,rais_2017,1,rais_2017
89a8a06a033ffff,36121846000127,4,rais_2017,5,rais_2017
89a8a06a033ffff,36202075000100,2,rais_2017,2,rais_2017
